Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,log_price
BMW,6500.0,sedan,298,2.5,Petrol,yes,1998,8.779557455883728
Volkswagen,4999.0,hatch,300,1.9,Diesel,yes,1999,8.51699317141357
Renault,9100.0,vagon,176,1.5,Diesel,yes,2011,9.116029692504942
Mercedes-Benz,11000.0,sedan,319,2.2,Diesel,yes,2003,9.305650551780507
Volkswagen,7200.0,hatch,159,1.6,Petrol,yes,2007,8.881836305004146
Mercedes-Benz,10900.0,van,191,2.2,Diesel,yes,2007,9.296518068217235
Volkswagen,35000.0,sedan,74,4.2,Gas,yes,2011,10.46310334047155
Mitsubishi,11500.0,sedan,134,2.4,Petrol,yes,2009,9.350102314351341
Mercedes-Benz,9999.0,van,154,2.2,Diesel,yes,2007,9.21024036697585
Renault,4400.0,other,220,1.5,Diesel,yes,2004,8.389359819906353
Mitsubishi,4000.0,hatch,367,1.6,Gas,yes,1997,8.294049640102028
Audi,29999.0,other,90,3.0,Petrol,yes,2011,10.308919326755392
Volkswagen,14800.0,van,65,1.6,Diesel,yes,2012,9.602382459752207
Mitsubishi,5500.0,crossover,30,2.5,Diesel,yes,2014,8.612503371220562
BMW,39333.0,sedan,6,2.0,Petrol,yes,2016,10.579819140167512
Mitsubishi,17000.0,crossover,215,3.8,Petrol,yes,2006,9.740968623038354
Toyota,20900.0,sedan,18,2.5,Other,yes,2013,9.947504437952903
BMW,15000.0,sedan,137,2.2,Petrol,yes,2004,9.615805480084347
Volkswagen,1850.0,other,200,1.6,Petrol,no,1999,7.52294091807237
Renault,6900.0,hatch,47,1.4,Petrol,yes,2012,8.83927669058535
Volkswagen,11990.0,sedan,245,2.0,Diesel,yes,2007,9.39182824802156
Mercedes-Benz,41000.0,van,55,3.0,Diesel,yes,2011,10.621327345686446
BMW,42000.0,sedan,5,2.0,Petrol,yes,2016,10.645424897265505
Renault,7700.0,van,128,1.5,Diesel,yes,2012,8.948975607841776
Volkswagen,7750.0,van,265,1.9,Diesel,yes,2002,8.955448122347393
Toyota,10100.0,other,83,1.6,Other,yes,2008,9.22029070282935
Renault,7500.0,van,128,1.5,Diesel,yes,2009,8.922658299524402
BMW,2700.0,sedan,220,2.5,Petrol,no,2002,7.90100705199242
Mercedes-Benz,74900.0,other,32,6.3,Petrol,yes,2007,11.22390916950531
Renault,800.0,van,200,1.9,Diesel,no,1997,6.684611727667927
Mitsubishi,17900.0,crossover,89,3.8,Gas,yes,2008,9.792555991828847
Audi,29000.0,vagon,213,3.0,Diesel,yes,2010,10.275051108968611
BMW,17100.0,crossover,188,3.0,Diesel,yes,2004,9.746833742490752
Mercedes-Benz,1600.0,sedan,338,3.0,Diesel,no,1991,7.3777589082278725
Mercedes-Benz,11777.0,other,300,4.3,Gas,yes,2001,9.373903755841548
BMW,6699.0,sedan,299,2.2,Petrol,yes,2001,8.809713540508268
BMW,3900.0,vagon,240,3.0,Diesel,no,2001,8.268731832117737
Volkswagen,6500.0,sedan,212,1.6,Petrol,yes,2003,8.779557455883728
BMW,51500.0,hatch,77,3.0,Petrol,yes,2012,10.849337086651827
Renault,6500.0,vagon,186,1.5,Diesel,yes,2004,8.779557455883728
BMW,10800.0,other,191,2.2,Petrol,yes,2002,9.287301413112312
Audi,2450.0,vagon,240,2.5,Diesel,no,2000,7.803843303538772
Toyota,28800.0,crossover,29,2.2,Diesel,yes,2015,10.268130666124037
Volkswagen,6900.0,crossover,258,2.5,Diesel,no,2004,8.83927669058535
Volkswagen,12700.0,van,75,1.2,Petrol,yes,2012,9.449357272446683
Toyota,7900.0,hatch,56,1.0,Gas,yes,2011,8.974618038455112
BMW,18000.0,sedan,180,2.0,Other,no,2011,9.798127036878302
BMW,8899.0,sedan,170,2.2,Petrol,yes,2001,9.093694189856862
Mercedes-Benz,57000.0,other,0,1.6,Petrol,yes,2016,10.950806546816688
Audi,10900.0,sedan,199,3.0,Petrol,yes,2004,9.296518068217235
Toyota,42500.0,crossover,50,3.0,Diesel,yes,2012,10.657259354912508
BMW,51900.0,crossover,106,3.0,Diesel,yes,2012,10.85707406915398
Renault,3300.0,van,345,1.9,Diesel,yes,2001,8.101677747454572
Mercedes-Benz,16555.0,sedan,159,3.5,Gas,yes,2006,9.714443449981347
Mercedes-Benz,7000.0,van,197,2.2,Diesel,yes,2002,8.85366542803745
Mercedes-Benz,9300.0,sedan,342,2.6,Petrol,yes,2003,9.137769679141348
Audi,11500.0,sedan,85,1.8,Petrol,yes,2007,9.350102314351341
Toyota,16672.5,hatch,1,1.6,Petrol,yes,2016,9.721515934506462
Volkswagen,37990.0,crossover,140,3.0,Diesel,yes,2012,10.54507824618167
Mercedes-Benz,2400.0,sedan,1,2.0,Petrol,no,2001,7.783224016336037
Renault,7150.0,van,142,1.5,Diesel,yes,2012,8.874867635688053
Toyota,5000.0,crossover,289,2.0,Diesel,no,2003,8.517193191416238
Mercedes-Benz,7700.0,sedan,390,3.0,Diesel,no,2007,8.948975607841776
Mercedes-Benz,28500.0,crossover,190,3.2,Diesel,yes,2008,10.257659366256743
Toyota,61000.0,crossover,100,4.5,Diesel,yes,2013,11.018629143155449
Toyota,14700.0,vagon,98,2.0,Gas,yes,2008,9.595602772766828
Volkswagen,21900.0,sedan,107,3.0,Diesel,yes,2009,9.994241915804592
Audi,53700.0,crossover,67,3.0,Petrol,yes,2013,10.891168280496956
Volkswagen,19200.0,crossover,155,2.5,Diesel,yes,2008,9.862665558015873
Audi,18700.0,sedan,136,2.0,Diesel,yes,2009,9.836278802842678
Audi,9600.0,vagon,230,2.5,Diesel,yes,2004,9.169518377455928
Volkswagen,10500.0,van,312,2.5,Diesel,yes,1998,9.259130536145614
BMW,77777.0,sedan,8,4.4,Petrol,yes,2014,11.261601036639322
Volkswagen,18200.0,crossover,179,2.5,Diesel,yes,2007,9.809176873064887
Audi,52000.0,other,124,3.0,Diesel,yes,2012,10.858998997563564
BMW,13700.0,sedan,122,2.0,Petrol,yes,2007,9.525151111816216
BMW,15000.0,vagon,245,3.0,Gas,yes,2006,9.615805480084347
Mitsubishi,6400.0,sedan,127,1.6,Petrol,yes,2006,8.764053269347762
Toyota,54000.0,crossover,147,4.5,Diesel,yes,2011,10.896739325546411
Toyota,23700.0,sedan,100,2.5,Gas,yes,2014,10.073230327123223
Volkswagen,13950.0,hatch,104,1.2,Petrol,yes,2012,9.543234787249512
Toyota,23200.0,crossover,160,4.0,Petrol,yes,2008,10.0519075576544
Audi,89999.0,crossover,0,3.0,Diesel,yes,2015,11.407553838139561
BMW,21700.0,crossover,125,3.0,Petrol,yes,2007,9.98506753952855
Toyota,16500.0,crossover,328,4.2,Diesel,yes,1993,9.711115659888671
BMW,15000.0,crossover,85,4.8,Petrol,no,2010,9.615805480084347
Mercedes-Benz,61500.0,crossover,16,3.0,Diesel,yes,2013,11.02679245379461
BMW,1700.0,sedan,200,2.0,Diesel,no,2003,7.438383530044307
BMW,8500.0,sedan,352,2.17,Petrol,yes,2001,9.047821442478408
Toyota,9999.0,sedan,250,2.4,Petrol,yes,2003,9.21024036697585
Audi,3300.0,vagon,300,2.5,Diesel,no,1999,8.101677747454572
Volkswagen,19900.0,other,112,2.0,Petrol,yes,2012,9.898475010712584
Renault,11300.0,vagon,160,1.5,Diesel,yes,2011,9.332558004700433
Toyota,14900.0,sedan,149,3.5,Gas,yes,2008,9.60911649193355
Toyota,39000.0,crossover,88,4.5,Diesel,yes,2009,10.571316925111784
Mercedes-Benz,69900.0,sedan,76,6.0,Petrol,yes,2010,11.154820928221902
BMW,72900.0,crossover,16,3.0,Diesel,yes,2015,11.19684391799675
Renault,10500.0,vagon,185,1.5,Diesel,yes,2011,9.259130536145614
Renault,13900.0,vagon,89,1.5,Diesel,yes,2013,9.539644119118783
Renault,6800.0,van,131,1.5,Diesel,yes,2013,8.824677891164198
Mercedes-Benz,8500.0,van,270,2.2,Diesel,yes,2004,9.047821442478408
Volkswagen,7600.0,van,158,2.0,Diesel,yes,2009,8.935903526274423
Toyota,30950.0,other,45,4.6,Petrol,yes,2013,10.340128278112742
Audi,3990.0,sedan,413,2.6,Gas,yes,1993,8.29154650988391
Audi,68500.0,sedan,44,6.3,Petrol,yes,2012,11.134589024250317
Audi,33500.0,sedan,42,2.0,Petrol,yes,2013,10.419300717813158
BMW,11500.0,sedan,193,4.4,Petrol,yes,2000,9.350102314351341
Toyota,24999.0,crossover,153,4.0,Petrol,yes,2007,10.126591103050316
Audi,1850.0,sedan,250,2.5,Diesel,no,1999,7.52294091807237
Mercedes-Benz,29500.0,crossover,55,2.2,Diesel,no,2013,10.292145542327912
Mercedes-Benz,57000.0,sedan,43,4.7,Petrol,yes,2012,10.950806546816688
Audi,30900.0,hatch,195,3.0,Diesel,yes,2010,10.338511462885837
Toyota,7000.0,crossover,150,2.0,Petrol,yes,2000,8.85366542803745
Volkswagen,8950.0,van,170,1.6,Diesel,yes,2013,9.099408811268901
Mitsubishi,2500.0,crossover,1,2.5,Diesel,yes,2007,7.824046010856292
Renault,8350.0,other,141,1.5,Other,yes,2012,9.030016817844901
BMW,11400.0,sedan,206,3.0,Petrol,yes,2003,9.341368634382587
Volkswagen,2600.0,sedan,280,2.5,Diesel,no,2000,7.8632667240095735
Mercedes-Benz,7450.0,sedan,219,2.0,Petrol,yes,2000,8.915969311373605
Audi,9499.0,sedan,255,2.5,Diesel,yes,2002,9.158941808890182
Toyota,14900.0,sedan,106,2.4,Petrol,yes,2008,9.60911649193355
Volkswagen,8200.0,van,265,2.5,Diesel,no,2007,9.011889433252344
Mercedes-Benz,12500.0,sedan,208,3.2,Diesel,yes,2004,9.433483923290392
Toyota,14500.0,sedan,127,2.4,Gas,yes,2008,9.581903928408666
BMW,41000.0,crossover,80,3.0,Petrol,yes,2012,10.621327345686446
Volkswagen,12000.0,sedan,73,1.6,Gas,yes,2011,9.392661928770137
Mercedes-Benz,5600.0,sedan,230,2.7,Diesel,no,2005,8.630521876723241
Mercedes-Benz,5200.0,other,220,3.2,Petrol,no,2004,8.556413904569519
Mitsubishi,9200.0,sedan,48,1.5,Petrol,yes,2008,9.126958763037132
Toyota,25999.0,other,108,4.0,Petrol,yes,2008,10.165813354725493
BMW,6300.0,sedan,241,2.8,Gas,yes,1995,8.748304912379623
Mercedes-Benz,116500.0,sedan,25,3.0,Diesel,yes,2015,11.665646551987892
BMW,15500.0,sedan,216,2.0,Diesel,yes,2008,9.648595302907339
Toyota,17500.0,crossover,168,4.0,Gas,yes,2004,9.769956159911606
Volkswagen,9999.0,sedan,182,1.6,Petrol,yes,2006,9.21024036697585
BMW,34600.0,crossover,163,5.0,Petrol,yes,2011,10.451608961045816
Mercedes-Benz,20500.0,sedan,222,5.5,Petrol,yes,2006,9.9281801651265
Renault,10900.0,van,138,2.0,Diesel,yes,2012,9.296518068217235
Volkswagen,7800.0,hatch,230,1.6,Petrol,yes,2004,8.961879012677683
Audi,3900.0,vagon,232,2.5,Diesel,no,2003,8.268731832117737
Toyota,15500.0,crossover,120,2.0,Petrol,yes,2008,9.648595302907339
Audi,48000.0,crossover,126,3.0,Diesel,yes,2013,10.778956289890028
Mercedes-Benz,12800.0,van,193,2.2,Other,yes,2011,9.457200449907708
Toyota,14900.0,crossover,288,4.7,Gas,yes,2000,9.60911649193355
Mercedes-Benz,1990.0,hatch,230,1.7,Other,no,2001,7.595889917718538
Mitsubishi,9800.0,sedan,148,2.0,Gas,yes,2008,9.190137664658664
Mercedes-Benz,8700.0,sedan,290,2.7,Diesel,yes,1999,9.071078304642676
Renault,3450.0,van,196,1.9,Diesel,yes,2001,8.146129510025405
Mercedes-Benz,22000.0,van,236,2.2,Diesel,yes,2012,9.998797732340453
Mercedes-Benz,6500.0,other,315,2.0,Petrol,yes,1996,8.779557455883728
Mitsubishi,12999.0,crossover,111,3.0,Gas,yes,2008,9.47262771040802
Volkswagen,21500.0,sedan,2,1.6,Diesel,yes,2016,9.975808214115753
BMW,2750.0,vagon,254,2.8,Gas,no,1997,7.919356190660617
Mitsubishi,23000.0,crossover,125,3.0,Gas,yes,2008,10.043249494911286
BMW,8200.0,sedan,368,3.0,Diesel,yes,2000,9.011889433252344
BMW,32900.0,crossover,90,3.0,Petrol,yes,2008,10.401227936753463
Toyota,22000.0,sedan,73,3.5,Petrol,yes,2010,9.998797732340453
Mitsubishi,2800.0,other,290,2.0,Petrol,yes,1990,7.937374696163295
Mercedes-Benz,12999.0,van,130,2.2,Diesel,yes,2012,9.47262771040802
Toyota,32000.0,sedan,22,2.5,Petrol,yes,2015,10.373491181781864
Toyota,99999.0,crossover,0,4.5,Petrol,yes,2016,11.512915464920228
Renault,6950.0,van,310,2.5,Diesel,yes,2005,8.846496938558838
Renault,10500.0,hatch,148,1.5,Diesel,yes,2012,9.259130536145614
BMW,6899.0,vagon,320,2.8,Gas,yes,1997,8.839131752546109
Toyota,65000.0,other,60,4.5,Diesel,yes,2013,11.082142548877775
Mercedes-Benz,13900.0,other,272,2.2,Diesel,yes,2005,9.539644119118783
Renault,5800.0,van,217,2.0,Gas,yes,2003,8.66561319653451
BMW,28700.0,other,160,3.0,Petrol,yes,2011,10.264652401747712
BMW,16700.0,crossover,260,4.4,Petrol,yes,2003,9.723163998404846
Volkswagen,18500.0,sedan,217,3.0,Diesel,yes,2006,9.825526011066415
Renault,3999.0,other,227,1.4,Gas,yes,2005,8.293799608846818
Renault,8800.0,van,200,1.9,Diesel,yes,2005,9.082507000466299
Mercedes-Benz,14500.0,van,205,2.2,Diesel,yes,2012,9.581903928408666
BMW,8900.0,sedan,240,2.0,Diesel,yes,2001,9.093806555720231
Renault,8550.0,van,160,1.5,Diesel,yes,2014,9.053686561930807
Mercedes-Benz,10900.0,sedan,160,3.0,Diesel,yes,1996,9.296518068217235
BMW,48535.5,crossover,0,2.0,Diesel,yes,2016,10.790050767937293
BMW,25000.0,crossover,130,3.0,Diesel,yes,2012,10.126631103850338
Mitsubishi,7000.0,sedan,99,1.6,Petrol,yes,2005,8.85366542803745
BMW,5500.0,sedan,402,2.0,Petrol,yes,1988,8.612503371220562
Mercedes-Benz,2800.0,other,220,2.3,Petrol,no,2000,7.937374696163295
Mercedes-Benz,86000.0,crossover,3,3.0,Diesel,yes,2016,11.362102575235644
Volkswagen,9555.0,van,152,1.6,Diesel,yes,2012,9.164819856674374
Renault,7200.0,van,1,1.5,Diesel,yes,2012,8.881836305004146
Mercedes-Benz,7700.0,van,300,2.2,Other,yes,2004,8.948975607841776
BMW,75000.0,crossover,20,3.0,Diesel,yes,2014,11.225243392518447
Volkswagen,8650.0,hatch,150,1.4,Petrol,yes,2008,9.065314599925925
Toyota,10700.0,sedan,109,1.8,Petrol,yes,2007,9.277999020449997
Volkswagen,6300.0,van,1,2.5,Diesel,yes,2000,8.748304912379623
Toyota,13900.0,sedan,102,3.5,Gas,yes,2008,9.539644119118783
Audi,3150.0,vagon,310,2.5,Diesel,no,1999,8.055157731819678
Volkswagen,7500.0,other,360,2.5,Diesel,yes,2001,8.922658299524402
Volkswagen,6550.0,sedan,150,1.6,Petrol,yes,2001,8.787220328629298
BMW,7100.0,sedan,313,2.0,Gas,yes,1997,8.867850063029406
Volkswagen,3700.0,sedan,370,2.0,Gas,yes,1992,8.216088098632316
Toyota,20999.0,sedan,77,2.5,Gas,yes,2012,9.952230096524119
Renault,6750.0,vagon,1,1.5,Diesel,yes,2004,8.817297783866575
Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016,11.552136562692667
Mercedes-Benz,5200.0,sedan,432,3.0,Diesel,yes,1992,8.556413904569519
BMW,51000.0,sedan,97,3.0,Diesel,yes,2011,10.839580911706463
Toyota,27400.0,crossover,52,3.5,Gas,yes,2012,10.218298292376161
Toyota,12500.0,crossover,201,2.0,Petrol,yes,2006,9.433483923290392
Mercedes-Benz,24800.0,vagon,118,3.0,Diesel,yes,2010,10.118598932153073
Volkswagen,10600.0,sedan,118,1.8,Petrol,yes,2008,9.268609280100158
Mitsubishi,8900.0,other,150,3.0,Petrol,yes,2000,9.093806555720231
Renault,7200.0,van,101,1.5,Diesel,yes,2012,8.881836305004146
BMW,10000.0,sedan,274,4.4,Gas,yes,1998,9.210340371976184
Toyota,11700.0,crossover,126,2.4,Gas,yes,2008,9.367344120785848
BMW,64999.0,sedan,15,3.0,Petrol,yes,2012,11.082127164144046
Toyota,28900.0,crossover,83,3.5,Gas,yes,2012,10.271596874100524
BMW,60500.0,crossover,1,2.0,Diesel,yes,2016,11.010398644018933
Renault,5500.0,sedan,153,1.6,Other,yes,2006,8.612503371220562
BMW,85900.0,crossover,19,3.0,Diesel,yes,2015,11.360939107972346
BMW,49000.0,vagon,56,5.0,Petrol,yes,2007,10.799575577092764
Audi,22999.0,crossover,125,4.2,Petrol,yes,2008,10.043206015705211
Mercedes-Benz,22900.0,sedan,197,2.2,Diesel,yes,2010,10.03889218954233
BMW,85555.0,sedan,10,3.0,Other,yes,2015,11.35691472296607
Mercedes-Benz,30000.0,crossover,97,2.14,Diesel,yes,2011,10.308952660644293
BMW,2600.0,sedan,250,1.6,Petrol,yes,1996,7.8632667240095735
Volkswagen,12500.0,crossover,230,3.2,Gas,yes,2003,9.433483923290392
BMW,6800.0,sedan,4,2.8,Gas,yes,1995,8.824677891164198
Audi,4000.0,sedan,315,2.3,Gas,yes,1991,8.294049640102028
Audi,36500.0,crossover,159,3.0,Diesel,yes,2010,10.505067539570582
Volkswagen,10000.0,van,231,1.9,Diesel,yes,2005,9.210340371976184
Volkswagen,4700.0,hatch,160,2.0,Diesel,no,2006,8.45531778769815
BMW,27900.0,crossover,140,3.0,Diesel,yes,2009,10.236381967809457
Renault,7440.0,other,148,1.5,Diesel,yes,2012,8.914626127827137
Mercedes-Benz,17999.0,van,260,2.2,Diesel,yes,2013,9.798071479779479
Volkswagen,7750.0,van,235,1.9,Diesel,yes,2004,8.955448122347393
Mercedes-Benz,7200.0,van,285,2.2,Diesel,yes,2001,8.881836305004146
Volkswagen,3700.0,hatch,121,1.9,Diesel,yes,1993,8.216088098632316
Volkswagen,12000.0,vagon,187,2.0,Diesel,yes,2008,9.392661928770137
Audi,48000.0,crossover,75,3.0,Diesel,yes,2013,10.778956289890028
BMW,49000.0,sedan,58,4.4,Other,yes,2011,10.799575577092764
Mercedes-Benz,69500.0,crossover,84,3.0,Diesel,yes,2014,11.149082031552883
BMW,19999.0,crossover,227,3.0,Diesel,yes,2006,9.903437551286085
Volkswagen,30900.0,sedan,30,2.0,Diesel,yes,2014,10.338511462885837
Mercedes-Benz,44000.0,other,39,5.5,Petrol,yes,2009,10.691944912900398
Mercedes-Benz,10200.0,sedan,174,2.6,Gas,yes,2001,9.230142999272362
Mercedes-Benz,22000.0,crossover,160,4.0,Diesel,yes,2008,9.998797732340453
Mercedes-Benz,46700.0,sedan,115,5.5,Petrol,yes,2011,10.75149944365699
Mercedes-Benz,9999.0,sedan,322,2.7,Diesel,yes,2000,9.21024036697585
Volkswagen,4400.0,other,145,2.4,Diesel,yes,1993,8.389359819906353
Mercedes-Benz,45000.0,sedan,1,1.6,Petrol,yes,2015,10.714417768752456
Toyota,63333.0,other,33,4.5,Diesel,yes,2013,11.056161799302767
Volkswagen,12999.0,van,237,2.5,Diesel,yes,2005,9.47262771040802
Mercedes-Benz,15000.0,other,115,2.2,Diesel,yes,2011,9.615805480084347
BMW,58500.0,crossover,80,3.0,Diesel,yes,2013,10.976782033219948
Renault,6250.0,van,205,1.6,Petrol,yes,2007,8.740336742730447
Volkswagen,8900.0,sedan,160,1.6,Petrol,yes,2006,9.093806555720231
Mercedes-Benz,65000.0,other,0,1.6,Petrol,yes,2016,11.082142548877775
Volkswagen,15200.0,sedan,185,1.4,Petrol,yes,2011,9.629050706834368
Mercedes-Benz,121500.0,sedan,22,3.0,Diesel,yes,2014,11.70766954176274
Audi,30999.0,sedan,108,2.0,Diesel,yes,2013,10.341710224882465
BMW,22000.0,other,138,4.8,Petrol,yes,2007,9.998797732340453
Mitsubishi,10500.0,crossover,95,3.2,Diesel,no,2008,9.259130536145614
BMW,3900.0,sedan,380,3.0,Gas,yes,1989,8.268731832117737
Mitsubishi,9900.0,sedan,55,2.0,Other,yes,2008,9.20029003612268
Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995,8.242493153187626
BMW,5000.0,sedan,305,2.0,Petrol,yes,1995,8.517193191416238
Audi,5300.0,other,370,1.8,Petrol,yes,1997,8.575462099540212
Renault,6450.0,vagon,100,1.5,Diesel,yes,2009,8.771835409789817
Toyota,44700.0,crossover,120,3.5,Petrol,yes,2013,10.707728780601661
Toyota,17800.0,crossover,220,3.0,Diesel,yes,2004,9.786953736280177
BMW,26900.0,sedan,158,5.0,Petrol,yes,2007,10.19988156558993
Volkswagen,14999.0,vagon,128,1.4,Gas,yes,2011,9.61573881119536
Mercedes-Benz,7650.0,sedan,340,5.0,Gas,yes,1997,8.942460926820582
Volkswagen,12750.0,vagon,130,1.4,Gas,yes,2010,9.453286550586572
Volkswagen,16000.0,hatch,26,1.2,Petrol,yes,2014,9.680344001221918
Toyota,65000.0,crossover,90,4.5,Diesel,yes,2012,11.082142548877775
Renault,11999.0,hatch,65,1.5,Diesel,yes,2014,9.392578591964389
BMW,3000.0,sedan,294,2.0,Diesel,no,1999,8.006367567650246
Volkswagen,17900.0,crossover,70,1.4,Petrol,yes,2012,9.792555991828847
Mercedes-Benz,109000.0,crossover,0,3.5,Diesel,yes,2016,11.59910316121128
Mercedes-Benz,4500.0,sedan,409,2.6,Petrol,yes,1991,8.411832675758411
Audi,19300.0,sedan,113,1.8,Petrol,yes,2009,9.867860374892977
Volkswagen,11300.0,van,250,2.5,Diesel,yes,2007,9.332558004700433
Mitsubishi,18800.0,crossover,47,3.0,Petrol,yes,2008,9.84161214881804
Mercedes-Benz,4150.0,other,277,2.2,Diesel,yes,2000,8.330863613224745
Volkswagen,14000.0,crossover,194,3.2,Gas,yes,2004,9.546812608597396
Mercedes-Benz,13995.0,van,126,2.2,Diesel,yes,2013,9.546455401949554
Renault,6400.0,other,209,1.5,Diesel,yes,2005,8.764053269347762
Renault,4900.0,sedan,90,1.4,Gas,yes,2008,8.496990484098719
Audi,6400.0,sedan,261,1.8,Gas,yes,2000,8.764053269347762
Renault,9400.0,van,270,2.0,Diesel,yes,2007,9.148464968258095
Toyota,15400.0,sedan,152,3.5,Gas,yes,2007,9.642122788401721
Volkswagen,2900.0,sedan,238,2.0,Gas,no,2002,7.9724660159745655
Renault,9500.0,vagon,78,1.5,Diesel,yes,2014,9.159047077588632
Volkswagen,23000.0,sedan,75,2.0,Petrol,yes,2013,10.043249494911286
Toyota,10600.0,crossover,185,2.0,Gas,yes,2005,9.268609280100158
Audi,2550.0,sedan,304,2.5,Diesel,no,1998,7.843848638152472
Volkswagen,8500.0,sedan,87,1.6,Petrol,yes,2011,9.047821442478408
Audi,10500.0,vagon,243,2.5,Diesel,yes,2003,9.259130536145614
Mercedes-Benz,18000.0,sedan,99,1.8,Petrol,yes,2008,9.798127036878302
Mitsubishi,1550.0,hatch,1,1.8,Diesel,yes,1990,7.346010209913293
BMW,3800.0,sedan,250,3.0,Diesel,no,2002,8.242756345714477
BMW,42000.0,crossover,128,4.4,Petrol,yes,2011,10.645424897265505
Mitsubishi,8500.0,sedan,110,2.0,Petrol,yes,2008,9.047821442478408
Toyota,24900.0,sedan,30,2.5,Petrol,yes,2014,10.1226230824528
Volkswagen,10200.0,vagon,186,2.0,Diesel,yes,2005,9.230142999272362
BMW,14200.0,sedan,135,3.0,Gas,yes,2004,9.560997243589352
Volkswagen,22500.0,crossover,151,3.0,Diesel,yes,2009,10.021270588192511
Toyota,47500.0,crossover,45,3.0,Diesel,yes,2014,10.768484990022733
BMW,4500.0,vagon,360,2.0,Petrol,yes,1993,8.411832675758411
BMW,8300.0,sedan,197,3.0,Petrol,yes,2001,9.02401079378469
Toyota,14300.0,hatch,60,1.6,Petrol,yes,2013,9.568014816247999
Renault,18456.16,crossover,1,1.5,Diesel,yes,2016,9.823153469083458
Renault,6999.0,van,173,1.5,Diesel,yes,2006,8.85352256068954
Mitsubishi,7500.0,sedan,94,1.6,Petrol,yes,2007,8.922658299524402
Volkswagen,2850.0,sedan,350,2.0,Petrol,yes,1990,7.955074273262696
Mercedes-Benz,5800.0,van,282,2.2,Diesel,yes,2001,8.66561319653451
Toyota,3700.0,hatch,282,1.4,Petrol,yes,1995,8.216088098632316
Renault,6555.0,vagon,180,1.5,Diesel,yes,2005,8.7879833961978
Volkswagen,23999.0,sedan,80,1.8,Petrol,yes,2012,10.085767441795337
Mitsubishi,21500.0,crossover,47,2.4,Petrol,yes,2012,9.975808214115753
Volkswagen,5700.0,sedan,300,1.8,Petrol,yes,2001,8.648221453822641
Volkswagen,4500.0,vagon,220,2.0,Diesel,no,2005,8.411832675758411
BMW,6800.0,sedan,297,2.5,Petrol,yes,2000,8.824677891164198
Toyota,22900.0,sedan,84,2.5,Petrol,yes,2012,10.03889218954233
Volkswagen,8500.0,van,210,2.5,Diesel,yes,2003,9.047821442478408
Renault,8700.0,van,183,1.9,Diesel,yes,2004,9.071078304642676
BMW,12200.0,sedan,239,3.0,Diesel,yes,2001,9.409191230721348
BMW,23900.0,crossover,235,3.0,Diesel,yes,2007,10.081633737919603
Mitsubishi,16000.0,vagon,174,3.2,Diesel,yes,2006,9.680344001221918
Mitsubishi,7000.0,sedan,158,1.6,Petrol,yes,2007,8.85366542803745
Renault,9450.0,vagon,215,1.5,Diesel,yes,2008,9.153770020487789
Mercedes-Benz,41900.0,sedan,95,6.3,Other,yes,2011,10.643041105910228
Mitsubishi,7400.0,sedan,148,1.6,Petrol,yes,2008,8.909235279192261
Renault,2350.0,vagon,245,1.9,Diesel,no,2003,7.762170607138205
Audi,3390.0,sedan,289,2.5,Diesel,no,2002,8.128585200374497
BMW,40755.0,sedan,0,2.0,Petrol,yes,2016,10.615333810528558
Volkswagen,3300.0,vagon,430,1.8,Petrol,yes,1991,8.101677747454572
Volkswagen,49500.0,crossover,80,3.0,Diesel,yes,2014,10.809727948556782
Renault,8700.0,hatch,100,1.5,Diesel,yes,2010,9.071078304642676
Mercedes-Benz,20400.0,sedan,190,1.8,Gas,yes,2011,9.923290179832307
BMW,17700.0,sedan,98,2.0,Petrol,yes,2011,9.78131991856192
BMW,17900.0,sedan,69,2.0,Petrol,yes,2008,9.792555991828847
Mercedes-Benz,5500.0,sedan,269,2.2,Petrol,yes,1994,8.612503371220562
Mercedes-Benz,6200.0,sedan,221,1.8,Gas,yes,2004,8.732304571033183
